"text";"created";"screenName"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! WENDEL DE NOVO AP<d3>S LINDO PASSE DE YURI C<c9>SAR!

Flamengo<U+0085>";2019-12-19 01:00:41;"JessicaMarti136"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:41;"_sannescrf"
"RT @AllanMadi: O zagueiro Gustavo Henrique escolheu o #Flamengo. Para seu empres<e1>rio, o jogador deveria ir para um time onde fosse titular<U+0085>";2019-12-19 01:00:41;"TulioSleiman5"
"@LucasYubp @Flamengo T<e1> explicado, todo dia tem flamengo Sub alguma coisa em uma final kkkl";2019-12-19 01:00:40;"gabrielgomesrx"
"@LFC @Flamengo Vcs sabem o que <e9> um verdadeiro executo ???";2019-12-19 01:00:40;"ZimmerleHermann"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 01:00:40;"freiire_y"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! WENDEL DE NOVO AP<d3>S LINDO PASSE DE YURI C<c9>SAR!

Flamengo<U+0085>";2019-12-19 01:00:40;"zendayawork"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! YURI DE OLIVEIRA! UM GOLA<c7>O!

Agora, Flamengo 2 x 0 Palme<U+0085>";2019-12-19 01:00:39;"RodrigoTnorio"
"RT @qualfoimarcelly: Agora <e9> oficial, Flamengo e Liverpool na final. Chega da um friozinho na barriga em falar isso rs";2019-12-19 01:00:39;"mariae_vieira"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 01:00:38;"HugoDeSa2"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! WENDEL DE NOVO AP<d3>S LINDO PASSE DE YURI C<c9>SAR!

Flamengo<U+0085>";2019-12-19 01:00:38;"50TonsDoBH"
"RT @diogodantas: Finalista do Mundial, Flamengo j<e1> garantiu R$ 136 milh<f5>es em premia<e7><f5>es no ano https://t.co/hP3zsJkzex";2019-12-19 01:00:38;"moomenezes"
"RT @paolo_crf: Assim como Arrascaeta, BH, Gabigol... O jogador fez quest<e3>o de vir para o Flamengo... Temos q valorizar isso https://t.co/U8<U+0085>";2019-12-19 01:00:38;"marquinhosbcr"
"@radiobrasil940 Na boa... Algu<e9>m consegue me levar at<e9> esse imbecil e falar na cara dele o qu<e3>o merda ele <e9>. E ao f<U+0085> https://t.co/Tasyf7zY4S";2019-12-19 01:00:38;"leo_tn1"
"RT @lucascamara97: Guilherme Bala, Yuri C<e9>sar, Matheusinho e Yuri de Oliveira ser<e3>o de extrema import<e2>ncia na Ta<e7>a Guanabara. Quanto talent<U+0085>";2019-12-19 01:00:38;"TulioSleiman5"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! YURI DE OLIVEIRA! UM GOLA<c7>O!

Agora, Flamengo 2 x 0 Palme<U+0085>";2019-12-19 01:00:37;"MLeerda"
"RT @Atilafla: N<e3>o importa o que aconte<e7>a s<e1>bado, o Flamengo tem que entrar tranquilo e jogar o futebol que sabe, o resultado final, a torci<U+0085>";2019-12-19 01:00:37;"maicomsantoos"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:35;"mauricio_nata"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:35;"Jh1s"
"RT @anaclarafingerr: vexame? kkkkk vexame <e9> o que o flamengo fez os times brasileiros passarem esse ano <U+0001F44F><U+0001F3FB><U+0001F44D><U+0001F3FB><U+0001F919><U+0001F3FB><U+0001F912><U+0001F928><U+0001F970><U+0001F60D><U+0001F915> https://t.co/YydXwSYuE9";2019-12-19 01:00:35;"VitriaS20178136"
"Flamengo tem tudo pra virar um bayer, Psg e Juve da vida no Brasil";2019-12-19 01:00:35;"SoaresMpms14"
"RT @RMPoficial: Quando um jogador prefere ser reserva no Flamengo a titular no Palmeiras ou no Corinthians fica ainda mais claro como o rub<U+0085>";2019-12-19 01:00:34;"UrubuAntifa"
"O palmeiras nao tem mundial
O palmeiras nao tem mundial 
Apanha na base e no profissional 
Apanha na base e no prof<U+0085> https://t.co/xx4njx1JvS";2019-12-19 01:00:34;"mugnigabriell"
"RT @Flamengo: Em Doha, 1h da manh<e3>. O dia de celebra<e7><e3>o do povo do Qatar chegou ao fim. E n<f3>s, rubro-negros, j<e1> alcan<e7>amos a Gl<f3>ria Eterna.<U+0085>";2019-12-19 01:00:34;"Denis65766436"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:33;"hugotfm99"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:33;"guilhermes454"
"RT @patrick_1972: Agora entendi o desespero do jornalista palmeirense: o GH preferiu ser reserva do Flamengo do que titular do Palmeiras. <U+0245>";2019-12-19 01:00:32;"oopsafonso"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! YURI DE OLIVEIRA! UM GOLA<c7>O!

Agora, Flamengo 2 x 0 Palme<U+0085>";2019-12-19 01:00:32;"JessicaMarti136"
"RT @venecasagrande: Gustavo Henrique desiste de Europa e acerta com o Flamengo; contrato deve ser de tr<ea>s anos. Como informado aqui, o zagu<U+0085>";2019-12-19 01:00:32;"moomenezes"
"RT @Cavalinho_CRF85: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO!!!

<U+26BD> WE<U+0085>";2019-12-19 01:00:32;"anninhabS2"
"RT @RMPoficial: Quando um jogador prefere ser reserva no Flamengo a titular no Palmeiras ou no Corinthians fica ainda mais claro como o rub<U+0085>";2019-12-19 01:00:30;"jjdamassa1"
"RT @venecasagrande: Gustavo Henrique desiste de Europa e acerta com o Flamengo; contrato deve ser de tr<ea>s anos. Como informado aqui, o zagu<U+0085>";2019-12-19 01:00:30;"SilvaSamuquinha"
"VAMOOOO FLAMENGO <U+0001F525>";2019-12-19 01:00:30;"GomesOficial08"
"RT @paolo_crf: Esse Monterrey <e9> um lixo e deu trabalho pro Liverpool. Esse jogo serviu para ter ainda mais confian<e7>a no Flamengo. SEREMOS C<U+0085>";2019-12-19 01:00:29;"licacrf"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:29;"Marcus_vini07"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! WENDEL DE NOVO AP<d3>S LINDO PASSE DE YURI C<c9>SAR!

Flamengo<U+0085>";2019-12-19 01:00:29;"flwmengr"
"@DiovannaBorges @dumke_gabriela vc acha que o flamengo <e9> time?";2019-12-19 01:00:29;"anatortato_"
"RT @Atilafla: SAI FORA AL BILAL SEUS MERDA, ISSO AQUI <c9> FLAMENGO. https://t.co/z2DZhXif6I";2019-12-19 01:00:29;"mr_victory1"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 01:00:29;"teaga12"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:29;"Mnr_Fla27"
"@gameirodekonoha @Flamengo coe achei que ningu<e9>m fosse parar pra ver kkkkkkkkk";2019-12-19 01:00:28;"mariacmalheiros"
"RT @GelmiresCastro: A opera<e7><e3>o do Flamengo pelo Gustavo Henrique gira ao redor de 38 milh<f5>es pelos 4 anos de contratos. Esse valor inclui s<U+0085>";2019-12-19 01:00:27;"EdsonXpedro"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! WENDEL DE NOVO AP<d3>S LINDO PASSE DE YURI C<c9>SAR!

Flamengo<U+0085>";2019-12-19 01:00:27;"DavidBalbino_7"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO MENG<c3>OOOOOOOO! WENDEL! 

Agora, Flamengo 1 x 0 Palmeiras, pela Supercopa do Bras<U+0085>";2019-12-19 01:00:27;"0psFer"
"todo dia um paulista sangrando com o progresso do flamengo <U+0001F60B> https://t.co/sgiCgHgdEm";2019-12-19 01:00:27;"oGabrielLemos"
"RT @Flamengo: Est<e1> chegando o grande momento, Na<e7><e3>o! No s<e1>bado, decidiremos o Mundial de Clubes 2019 contra o @LFC! Vamos com tudo em busca<U+0085>";2019-12-19 01:00:26;"souza_lucas0602"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:26;"Thukkbjs"
"o Palmeiras n<e3>o tem mundial https://t.co/8Pq54ddnYo";2019-12-19 01:00:26;"crfmilenaa"
"RT @Flamengo: Est<e1> chegando o grande momento, Na<e7><e3>o! No s<e1>bado, decidiremos o Mundial de Clubes 2019 contra o @LFC! Vamos com tudo em busca<U+0085>";2019-12-19 01:00:26;"RodrigssC"
"@vcanedo @rodrigocapelo <c9> uma completa utopia achar que o dinheiro da TV ser<e1> dividido de maneira igualit<e1>ria. Quem<U+0085> https://t.co/qA6Sj7aCcQ";2019-12-19 01:00:25;"alexanderbranco"
"RT @AllanMadi: O zagueiro Gustavo Henrique escolheu o #Flamengo. Para seu empres<e1>rio, o jogador deveria ir para um time onde fosse titular<U+0085>";2019-12-19 01:00:25;"MauroCoe1996"
"RT @Cavalinho_CRF85: FIM DE JOGO!

Monterrey 1x2 Liverpool

O Flamengo pega o Liverpool na final depois de 38 anos.

VAMOS FLAMENGO!

Inspi<U+0085>";2019-12-19 01:00:25;"Flaamenguista_7"
"RT @Atilafla: FLAMENGO X LIVERPOOL NA FINAL DO MUNDIAL

QUE SE REPITA IGUAL EM 81, E O FLAMENGO SEJA CAMPE<c3>O, VAMOS.";2019-12-19 01:00:24;"qlfxrayssa"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:24;"eulucasmarquess"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:24;"NonEczisto"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:23;"Noronha077"
"RT @Flamengo: Est<e1> chegando o grande momento, Na<e7><e3>o! No s<e1>bado, decidiremos o Mundial de Clubes 2019 contra o @LFC! Vamos com tudo em busca<U+0085>";2019-12-19 01:00:23;"thomazcrfvp"
"RT @Flamengo: Est<e1> chegando o grande momento, Na<e7><e3>o! No s<e1>bado, decidiremos o Mundial de Clubes 2019 contra o @LFC! Vamos com tudo em busca<U+0085>";2019-12-19 01:00:21;"slkcaiodx"
"Reveillon perdeu o posto de virada, agora <e9> do Flamengo.";2019-12-19 01:00:21;"BrielPachu"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! YURI DE OLIVEIRA! UM GOLA<c7>O!

Agora, Flamengo 2 x 0 Palme<U+0085>";2019-12-19 01:00:21;"0psFer"
"RT @Cavalinho_CRF85: FIM DE JOGO!

O FLAMENGO VENCE O SEM MUNDIAL POR 3X0 E LEVA UMA VANTAGEM GRANDE PRO JOGO DE VOLTA DA SUPERCOPA.

PRA C<U+0085>";2019-12-19 01:00:21;"yasmimjalves"
"RT @paolo_crf: - Sai Rodolpho entra Gustavo Henrique

- Sai Berrio/Lucas Silva entra Pedro Rocha

- Sai Rodinei entra Orrejuela/Guga

Flame<U+0085>";2019-12-19 01:00:21;"Lawllil"
"@ESPNagora @EuclidesFla O pai sempre quer o melhor pro seu filho, babaca. O melhor pra ele <e9> o Flamengo!";2019-12-19 01:00:21;"AdoJos11"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:20;"Weslley02Silva"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:19;"lorran_Silva3"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! WENDEL DE NOVO AP<d3>S LINDO PASSE DE YURI C<c9>SAR!

Flamengo<U+0085>";2019-12-19 01:00:19;"RNobre22"
"RT @RMPoficial: Quando um jogador prefere ser reserva no Flamengo a titular no Palmeiras ou no Corinthians fica ainda mais claro como o rub<U+0085>";2019-12-19 01:00:19;"EduardoOlmo"
"RT @Atilafla: Flamengo vai jogar a final de branco, contra o Liverpool, assim igual foi em 81.

EU ACREDITO, ISSO AQUI <c9> FLAMENGO. https://<U+0085>";2019-12-19 01:00:19;"Scheidt_Costa"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:19;"qlfxrayssa"
"RT @RMPoficial: Quando um jogador prefere ser reserva no Flamengo a titular no Palmeiras ou no Corinthians fica ainda mais claro como o rub<U+0085>";2019-12-19 01:00:18;"Serg10Luiz"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 01:00:18;"alex_ederli"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:18;"Iglesia34348828"
"RT @Flamengo: Est<e1> chegando o grande momento, Na<e7><e3>o! No s<e1>bado, decidiremos o Mundial de Clubes 2019 contra o @LFC! Vamos com tudo em busca<U+0085>";2019-12-19 01:00:18;"NiltonVargas"
"@ReehCRF @rodrigo_vll @Flamengo @DAZN_BRA S<f3> o Sem Filtro foi feito em parceria com o Fla. Recusem imita<e7><f5>es :)";2019-12-19 01:00:17;"sergiofloris"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! WENDEL DE NOVO AP<d3>S LINDO PASSE DE YURI C<c9>SAR!

Flamengo<U+0085>";2019-12-19 01:00:17;"yvngdubb_"
"RT @Flamengo: Est<e1> chegando o grande momento, Na<e7><e3>o! No s<e1>bado, decidiremos o Mundial de Clubes 2019 contra o @LFC! Vamos com tudo em busca<U+0085>";2019-12-19 01:00:17;"Ferr027p"
"RT @_FlaRaiz: A CHAMADA DA GLOBO PARA A FINAL DO MUNDIAL DE CLUBES ENTRE FLAMENGO X LIVERPOOL https://t.co/TL3LsCPapm";2019-12-19 01:00:17;"Lelejoga02"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! WENDEL DE NOVO AP<d3>S LINDO PASSE DE YURI C<c9>SAR!

Flamengo<U+0085>";2019-12-19 01:00:17;"CIDOSOUZA8"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 01:00:17;"Gabriel_Elvino"
"Flamengo t<e1> em outro patamar https://t.co/po0DE0AiJf";2019-12-19 01:00:17;"MLOP_ADV"
"Pessoal vamos para o futebol vamos montar a sele<e7><e3>o flarpool com jogadores de flamengo e Liverpool vamos come<e7>ar pe<U+0085> https://t.co/xNbraYHm7r";2019-12-19 01:00:16;"desvendaparcial"
"RT @Atilafla: N<e3>o importa o que aconte<e7>a s<e1>bado, o Flamengo tem que entrar tranquilo e jogar o futebol que sabe, o resultado final, a torci<U+0085>";2019-12-19 01:00:16;"qlfxrayssa"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:16;"crf_wiin"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:16;"arthurcrf07"
"RT @Flamengo: Est<e1> chegando o grande momento, Na<e7><e3>o! No s<e1>bado, decidiremos o Mundial de Clubes 2019 contra o @LFC! Vamos com tudo em busca<U+0085>";2019-12-19 01:00:15;"pedrodanielbr"
"RT @RMPoficial: Quando um jogador prefere ser reserva no Flamengo a titular no Palmeiras ou no Corinthians fica ainda mais claro como o rub<U+0085>";2019-12-19 01:00:14;"thannjr"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! WENDEL DE NOVO AP<d3>S LINDO PASSE DE YURI C<c9>SAR!

Flamengo<U+0085>";2019-12-19 01:00:14;"0psFer"
"Ainda n<e3>o caiu a ficha irm<e3>o https://t.co/cN7Lq3H9xQ";2019-12-19 01:00:14;"mathrangel8"
"RT @RMPoficial: Quando um jogador prefere ser reserva no Flamengo a titular no Palmeiras ou no Corinthians fica ainda mais claro como o rub<U+0085>";2019-12-19 01:00:14;"juniiorjarbas"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! WENDEL DE NOVO AP<d3>S LINDO PASSE DE YURI C<c9>SAR!

Flamengo<U+0085>";2019-12-19 01:00:13;"VitorM018"
"RT @RMPoficial: Quando um jogador prefere ser reserva no Flamengo a titular no Palmeiras ou no Corinthians fica ainda mais claro como o rub<U+0085>";2019-12-19 01:00:13;"dixfla"
"RT @Flamengo: Est<e1> chegando o grande momento, Na<e7><e3>o! No s<e1>bado, decidiremos o Mundial de Clubes 2019 contra o @LFC! Vamos com tudo em busca<U+0085>";2019-12-19 01:00:12;"giulianocesare_"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 01:00:12;"Almeidaa_crf"
"RT @venecasagrande: Alguns me perguntaram sobre Pedro Rocha: o Flamengo aguarda a documenta<e7><e3>o do Spartak para dar continuidade na negocia<e7><U+0085>";2019-12-19 01:00:11;"AlinetqMengo"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! WENDEL DE NOVO AP<d3>S LINDO PASSE DE YURI C<c9>SAR!

Flamengo<U+0085>";2019-12-19 01:00:11;"CrfPit"
"RT @Flamengo: Est<e1> chegando o grande momento, Na<e7><e3>o! No s<e1>bado, decidiremos o Mundial de Clubes 2019 contra o @LFC! Vamos com tudo em busca<U+0085>";2019-12-19 01:00:11;"fpsantos71"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:11;"kawan04_"
"RT @paolo_crf: - Sai Rodolpho entra Gustavo Henrique

- Sai Berrio/Lucas Silva entra Pedro Rocha

- Sai Rodinei entra Orrejuela/Guga

Flame<U+0085>";2019-12-19 01:00:10;"danielmonteir__"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:10;"leonardofariias"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:10;"gxorgian"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! WENDEL DE NOVO AP<d3>S LINDO PASSE DE YURI C<c9>SAR!

Flamengo<U+0085>";2019-12-19 01:00:10;"Naldiinfla"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:09;"gabigol0009"
"RT @Atilafla: S<c1>BADO EU S<d3> QUERO UMA COISA 

FLAMENGO CAMPE<c3>O https://t.co/hfWp05cMLY";2019-12-19 01:00:09;"tremluizaa"
"@mvpcastro Tamb<e9>m acho desnecess<e1>ria a emp<e1>fia inglesa. Mas acredito que essa seja a sacada se levarem uma escolada<U+0085> https://t.co/rnDjmmr4af";2019-12-19 01:00:09;"MaxPinheiro"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! WENDEL DE NOVO AP<d3>S LINDO PASSE DE YURI C<c9>SAR!

Flamengo<U+0085>";2019-12-19 01:00:09;"Alexander_CRF"
"@Flamengo Isso a<ed>, garotos! Obtiveram uma grande vantagem para o pr<f3>ximo jogo, o <fa>ltimo do Flamengo do ano!!!<U+0085> https://t.co/ILE9mU11Qc";2019-12-19 01:00:09;"CaioSS24"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! WENDEL DE NOVO AP<d3>S LINDO PASSE DE YURI C<c9>SAR!

Flamengo<U+0085>";2019-12-19 01:00:08;"smithlopeez"
"RT @Flamengo: Est<e1> chegando o grande momento, Na<e7><e3>o! No s<e1>bado, decidiremos o Mundial de Clubes 2019 contra o @LFC! Vamos com tudo em busca<U+0085>";2019-12-19 01:00:08;"Thaycunha1994"
"Fora a quest<e3>o <f3>bvia do prazer de ver o seu time bem, o Flamengo 2019 me proporcionou uma outra coisa <f3>tima:
O Dieg<U+0085> https://t.co/FyPIx5E5dg";2019-12-19 01:00:08;"rcytrewq"
"RT @Flamengo: Est<e1> chegando o grande momento, Na<e7><e3>o! No s<e1>bado, decidiremos o Mundial de Clubes 2019 contra o @LFC! Vamos com tudo em busca<U+0085>";2019-12-19 01:00:07;"pg_souza"
"RT @Flamengo: Est<e1> chegando o grande momento, Na<e7><e3>o! No s<e1>bado, decidiremos o Mundial de Clubes 2019 contra o @LFC! Vamos com tudo em busca<U+0085>";2019-12-19 01:00:07;"JessicaMarti136"
"RT @paolo_crf: - Sai Rodolpho entra Gustavo Henrique

- Sai Berrio/Lucas Silva entra Pedro Rocha

- Sai Rodinei entra Orrejuela/Guga

Flame<U+0085>";2019-12-19 01:00:06;"ArtMulher"
"RT @AllanMadi: O zagueiro Gustavo Henrique escolheu o #Flamengo. Para seu empres<e1>rio, o jogador deveria ir para um time onde fosse titular<U+0085>";2019-12-19 01:00:06;"hijodeputa06"
"@JoaoPedroCRF_ @Lkskings @amandabermoren1 @Fabiosoares_1 @briankovic @RaphaelVianna10 @simpraisa Fio. Ngm t<e1> compar<U+0085> https://t.co/GI7nTHU5bC";2019-12-19 01:00:05;"teirritei"
"@fredaosoares C<e9>sar, Na minha opini<e3>o ele <e9> o melhor jogador da gera<e7><e3>o 2000 do Flamengo";2019-12-19 01:00:05;"adiliopatricio"
"RT @Flamengo: Est<e1> chegando o grande momento, Na<e7><e3>o! No s<e1>bado, decidiremos o Mundial de Clubes 2019 contra o @LFC! Vamos com tudo em busca<U+0085>";2019-12-19 01:00:05;"Layzinha027"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:05;"michel_dennis"
"RT @RMPoficial: Quando um jogador prefere ser reserva no Flamengo a titular no Palmeiras ou no Corinthians fica ainda mais claro como o rub<U+0085>";2019-12-19 01:00:03;"P_Mariano35"
"@FoxSportsBrasil Come<e7>ou do Flamengo, e terminou com o Cruzeiro...";2019-12-19 01:00:03;"DouglasCarillo"
"RT @VaiSapataoRJ: Flamengo lutando pra ganhar o mundo, e voc<ea>? eu vou ganhar quando?";2019-12-19 01:00:03;"silvapamella00"
"RT @Flamengo: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO! YURI DE OLIVEIRA! UM GOLA<c7>O!

Agora, Flamengo 2 x 0 Palme<U+0085>";2019-12-19 01:00:02;"Thaytdf"
"E t<e1> errado!?

<c9> muito melhor ser banco no Flamengo que titular naquela pocilga!

Morde as Costas Habib <e9>s https://t.co/B0n3R8s3Wz";2019-12-19 01:00:02;"HBJcrf"
"RT @Flamengo: Est<e1> chegando o grande momento, Na<e7><e3>o! No s<e1>bado, decidiremos o Mundial de Clubes 2019 contra o @LFC! Vamos com tudo em busca<U+0085>";2019-12-19 01:00:02;"izabellacawanne"
"RT @Flamengo: FIM DE JOGO EM SAQUAREMA! Com gols de Wendel (2) e Yuri de Oliveira, o Flamengo vence o Palmeiras por 3 a 0 no primeiro jogo<U+0085>";2019-12-19 01:00:01;"Edu_Almeidaaa"
"@ESPNagora @EuclidesFla Olha acho que n<e3>o...vai ser titular no Flamengo podes crer..";2019-12-19 01:00:01;"treinadorafa"
"RT @Cavalinho_CRF85: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO FLAMENGO!!!

<U+26BD> YU<U+0085>";2019-12-19 01:00:01;"oxe_nina"
"RT @Flamengo: Est<e1> chegando o grande momento, Na<e7><e3>o! No s<e1>bado, decidiremos o Mundial de Clubes 2019 contra o @LFC! Vamos com tudo em busca<U+0085>";2019-12-19 01:00:00;"Papai077"
